cluster_id,risk_score,action,top_reasons,cluster_size,total_bonus_at_stake,policy_version,timestamp
comp_3346,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.177, 'model_importance': 0.0581}]",1,132.85675709734207,1.0-autonomous,1788444343.1807737
comp_3347,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.059, 'model_importance': 0.0581}]",1,444.3511007419674,1.0-autonomous,1788444343.1910841
comp_3348,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.068, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,117.82618153544996,1.0-autonomous,1788444343.198896
comp_3349,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.421, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.065, 'model_importance': 0.0581}]",1,444.1818628736463,1.0-autonomous,1788444343.2052972
comp_335,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.017, 'model_importance': 0.0581}]",1,534.6670946630035,1.0-autonomous,1788444343.2132664
comp_3350,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.205, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.134, 'model_importance': 0.0581}]",1,519.8482066814438,1.0-autonomous,1788444343.218364
comp_3351,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,158.46139044208644,1.0-autonomous,1788444343.2238917
comp_3352,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.045, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.019, 'model_importance': 0.0581}]",1,339.6033469091409,1.0-autonomous,1788444343.234951
comp_3353,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.145, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,200.46328635309305,1.0-autonomous,1788444343.24039
comp_3354,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.09, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,133.42677919973465,1.0-autonomous,1788444343.2514334
comp_3355,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.07, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.035, 'model_importance': 0.0581}]",1,73.66533168695099,1.0-autonomous,1788444343.26138
comp_3356,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.006, 'model_importance': 0.0581}]",1,335.96543360035014,1.0-autonomous,1788444343.266481
comp_3357,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,104.99798479196842,1.0-autonomous,1788444343.2760599
comp_3358,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.025, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.063, 'model_importance': 0.0581}]",1,378.4921602576924,1.0-autonomous,1788444343.2809465
comp_3359,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.197, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,342.023536619581,1.0-autonomous,1788444343.2897925
comp_336,1.0,BLOCK_BONUS,"[{'feature': 'instrument_reuse_ratio', 'value': 0.158, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 5.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 4.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.591, 'model_importance': 0.0581}]",5,1815.6707424846031,1.0-autonomous,1788444343.295921
comp_3360,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.069, 'model_importance': 0.0581}]",1,397.0465570715434,1.0-autonomous,1788444343.303058
comp_3361,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.045, 'model_importance': 0.0581}]",1,109.8558741645528,1.0-autonomous,1788444343.3095179
comp_3362,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.172, 'model_importance': 0.0581}]",1,215.4322364258974,1.0-autonomous,1788444343.3169825
comp_3363,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,268.9790782000043,1.0-autonomous,1788444343.323218
comp_3364,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.181, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,311.1504818061176,1.0-autonomous,1788444343.3281333
comp_3365,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.353, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.038, 'model_importance': 0.0581}]",1,192.99506220496008,1.0-autonomous,1788444343.3320448
comp_3366,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.223, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.073, 'model_importance': 0.0581}]",1,249.7766422778664,1.0-autonomous,1788444343.3429384
comp_3367,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.339, 'model_importance': 0.0581}]",1,444.5450675372605,1.0-autonomous,1788444343.3463662
comp_3368,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.012, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.099, 'model_importance': 0.0581}]",1,399.7360622126568,1.0-autonomous,1788444343.3540132
comp_3369,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,367.2919361522382,1.0-autonomous,1788444343.3593102
comp_337,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.073, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 4.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 3.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.129, 'model_importance': 0.0581}]",4,1203.78270161534,1.0-autonomous,1788444343.3636498
comp_3370,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.209, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,567.6887914068509,1.0-autonomous,1788444343.3636498
comp_3371,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.097, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,322.20609867039644,1.0-autonomous,1788444343.372989
comp_3372,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.143, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.417, 'model_importance': 0.0581}]",1,109.95776685181023,1.0-autonomous,1788444343.3778152
comp_3373,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.052, 'model_importance': 0.0581}]",1,414.4587727851177,1.0-autonomous,1788444343.3813531
comp_3374,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.114, 'model_importance': 0.0581}]",1,61.31941435631107,1.0-autonomous,1788444343.387874
comp_3375,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.09, 'model_importance': 0.0581}]",1,137.79417294240423,1.0-autonomous,1788444343.3923612
comp_3376,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.29, 'model_importance': 0.0581}]",1,107.00992595595756,1.0-autonomous,1788444343.3943849
comp_3377,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.094, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.045, 'model_importance': 0.0581}]",1,72.32898674750712,1.0-autonomous,1788444343.4040623
comp_3378,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.209, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.195, 'model_importance': 0.0581}]",1,170.81046144008673,1.0-autonomous,1788444343.4071052
comp_3379,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,188.4860205036981,1.0-autonomous,1788444343.4139378
comp_338,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.012, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,209.40792260547687,1.0-autonomous,1788444343.4333317
comp_3380,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.042, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.228, 'model_importance': 0.0581}]",1,185.21327564049585,1.0-autonomous,1788444343.438005
comp_3381,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.175, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.236, 'model_importance': 0.0581}]",1,393.1315105462663,1.0-autonomous,1788444343.443462
comp_3382,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.082, 'model_importance': 0.0581}]",1,169.02735992372257,1.0-autonomous,1788444343.4487977
comp_3383,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.036, 'model_importance': 0.0581}]",1,361.6553151544196,1.0-autonomous,1788444343.4570417
comp_3384,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.178, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.027, 'model_importance': 0.0581}]",1,161.26170868071023,1.0-autonomous,1788444343.4646401
comp_3385,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.068, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,308.1056420127983,1.0-autonomous,1788444343.4704478
comp_3386,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.063, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.246, 'model_importance': 0.0581}]",1,163.36228176642484,1.0-autonomous,1788444343.47577
comp_3387,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.105, 'model_importance': 0.0581}]",1,248.47853407260484,1.0-autonomous,1788444343.4822664
comp_3388,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.081, 'model_importance': 0.0581}]",1,421.52935405753567,1.0-autonomous,1788444343.4868848
comp_3389,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.06, 'model_importance': 0.0581}]",1,345.858650475428,1.0-autonomous,1788444343.493495
comp_339,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.168, 'model_importance': 0.0581}]",1,276.55067518787246,1.0-autonomous,1788444343.4990113
comp_3390,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.081, 'model_importance': 0.0581}]",1,232.82422674355823,1.0-autonomous,1788444343.5037558
comp_3391,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.119, 'model_importance': 0.0581}]",1,315.19404525670274,1.0-autonomous,1788444343.5122051
comp_3392,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.093, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,342.7355322279785,1.0-autonomous,1788444343.5175865
comp_3393,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.237, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.082, 'model_importance': 0.0581}]",1,245.97382746044173,1.0-autonomous,1788444343.5233755
comp_3394,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.35, 'model_importance': 0.0581}]",1,133.279269955048,1.0-autonomous,1788444343.5288038
comp_3395,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.294, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,523.4253639436848,1.0-autonomous,1788444343.5335772
comp_3396,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,270.2513587453834,1.0-autonomous,1788444343.5398142
comp_3397,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.125, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.143, 'model_importance': 0.0581}]",1,85.62641746282856,1.0-autonomous,1788444343.5446835
comp_3398,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.153, 'model_importance': 0.0581}]",1,489.44590322691016,1.0-autonomous,1788444343.5446835
comp_3399,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.021, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.1, 'model_importance': 0.0581}]",1,208.10434195922528,1.0-autonomous,1788444343.5569568
comp_34,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,160.1882365155431,1.0-autonomous,1788444343.5631483
comp_340,1.0,BLOCK_BONUS,"[{'feature': 'instrument_reuse_ratio', 'value': 0.18, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 14.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 13.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 1.0, 'model_importance': 0.0581}]",14,3682.340590031407,1.0-autonomous,1788444343.567651
comp_3400,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.097, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,420.3250609022888,1.0-autonomous,1788444343.5734696
comp_3401,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,252.44536328753492,1.0-autonomous,1788444343.5791185
comp_3402,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.019, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.088, 'model_importance': 0.0581}]",1,453.74728676685294,1.0-autonomous,1788444343.5817494
comp_3403,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,252.9447790422517,1.0-autonomous,1788444343.5902028
comp_3404,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.019, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.13, 'model_importance': 0.0581}]",1,196.6795560894796,1.0-autonomous,1788444343.5955238
comp_3405,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.064, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.504, 'model_importance': 0.0581}]",1,407.8897749332808,1.0-autonomous,1788444343.6002162
comp_3406,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.124, 'model_importance': 0.0581}]",1,452.37020503694686,1.0-autonomous,1788444343.6062434
